Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_insertionsiteloc_jugular_l""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:54,2019-04-26 08:53:54,0.187s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_insertionsiteloc_jugular_other""), ""Left and Right Legs"")",Chrome 73.0.3683.103,,2019-04-26 08:53:54,2019-04-26 08:53:54,0.470s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_dateinserted""), ""04252019"")",Chrome 73.0.3683.103,,2019-04-26 08:53:54,2019-04-26 08:53:54,0.246s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_dressingchangefreq""), ""3"")",Chrome 73.0.3683.103,,2019-04-26 08:53:54,2019-04-26 08:53:55,0.124s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_conditioninsertion_wnl""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:55,2019-04-26 08:53:55,0.095s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_conditioninsertion_tf""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:55,2019-04-26 08:53:55,0.237s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_flushfreq""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:55,2019-04-26 08:53:55,0.238s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_cvad/med_va_cvad_flushsolution""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:55,2019-04-26 08:53:55,0.268s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 08:53:55,2019-04-26 08:53:57,2.003s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_portdevice_bardport""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:57,2019-04-26 08:53:58,0.105s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_portdevice_other""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:53:58,2019-04-26 08:53:58,0.321s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_portreservoir_singlechamber""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:58,2019-04-26 08:53:58,0.112s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_hubernlength_050""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:58,2019-04-26 08:53:58,0.116s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_huberngauge_19""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:58,2019-04-26 08:53:58,0.104s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_implantlocation""), ""Arms and Legs"")",Chrome 73.0.3683.103,,2019-04-26 08:53:58,2019-04-26 08:53:59,0.348s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_dateimplanted""), ""04252019"")",Chrome 73.0.3683.103,,2019-04-26 08:53:59,2019-04-26 08:53:59,0.268s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_dressingchangefreq""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:59,2019-04-26 08:53:59,0.284s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_conditionimplant_wnl""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:53:59,2019-04-26 08:53:59,0.103s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_conditionimplant_tf""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:59,2019-04-26 08:53:59,0.231s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_flushsolution""), ""Normal"")",Chrome 73.0.3683.103,,2019-04-26 08:53:59,2019-04-26 08:54:00,0.236s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_implantedcvad/med_va_implantedCVAD_flushfrequency""), ""3"")",Chrome 73.0.3683.103,,2019-04-26 08:54:00,2019-04-26 08:54:00,0.110s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 08:54:00,2019-04-26 08:54:02,2.003s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_intravenous/med_va_intravenous_ivmedication""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:02,2019-04-26 08:54:02,0.345s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_intravenous/med_va_intravenous_ivsolution""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:02,2019-04-26 08:54:02,0.280s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_intravenous/med_va_intravenous_toleratedivtherapy""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:54:02,2019-04-26 08:54:02,0.090s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 08:54:02,2019-04-26 08:54:04,2.002s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_administrationvia/med_va_adminvia_ivpump""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-26 08:54:04,2019-04-26 08:54:05,0.137s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_administrationvia/med_va_adminvia_ivpump_tf""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:05,2019-04-26 08:54:05,0.359s,PASSED
"setText(findTestObject(""OASIS/Medications/med_va_administrationvia/med_va_adminvia_other""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:05,2019-04-26 08:54:05,0.318s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 08:54:05,2019-04-26 08:54:07,2.002s,PASSED
"setText(findTestObject(""OASIS/Medications/med_flushsolution_IV/med_va_flushsolution_pre""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:07,2019-04-26 08:54:08,0.316s,PASSED
"setText(findTestObject(""OASIS/Medications/med_flushsolution_IV/med_va_flushsolution_post""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:08,2019-04-26 08:54:08,0.291s,PASSED
"setText(findTestObject(""OASIS/Medications/med_flushsolution_IV/med_va_flushsolution_otherprocedure""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 08:54:08,2019-04-26 08:54:08,0.311s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:54:08,2019-04-26 08:54:13,5.003s,PASSED
